Quota,temp_2,vento_10,vento_50,vento_75,vento_100,vento_125,vento_150,dens_50,dens_75,dens_100,dens_125,dens_150,prod_50,prod_75,prod_100,prod_125,prod_150,weib_50,weib_75,weib_100,weib_125,weib_150,onshore,Dist_cp,lat,long,id_cella,Shape_Area,dist_AT_km,dist_AAT_km,dist_linea_km
928.0,7.22874574661,2.88525999475,3.74271428429,3.90016141656,4.02468429133,4.11058428265,4.18118571147,68.5355002075,82.8694281756,94.7678004883,102.717143284,111.995674441,987.437151228,993.880571429,1240.6755103,0.0,0.0,1.47669994831,1.42276000977,1.3893699646,0.0,0.0,1.0,8.237,46.521,13.689,757758,2023179.08822,2.5664537821216635,50.90034637964879,2.5703004953309168
1219.0,6.93930153847,3.26599286702,3.97472428251,4.09877429624,4.20685998423,4.27856283574,4.33561145076,74.4127426025,86.9670280657,98.3654854614,106.375285871,115.183039197,1048.80571638,1009.24571987,1270.89938756,0.0,0.0,1.52727997303,1.4681199789,1.42743003368,0.0,0.0,1.0,9.56,46.52,13.708,757759,2023178.94599,3.3842421389911026,52.146758474411335,3.3842421389911026
1334.0,5.02372341156,2.35304712934,3.62720427492,3.79186715836,3.90331143153,3.9326942885,3.9387214415,54.2688996512,70.73060015,90.2848569685,106.137427822,121.810263816,692.795567104,669.705143973,1051.64918372,0.0,0.0,1.55806994438,1.46256995201,1.38277995586,0.0,0.0,1.0,11.051,46.568,12.746,758556,2023178.80375,11.072734950284286,35.19349320627479,0.5058385892498387
1010.0,5.55260901451,2.34244142154,3.57955429969,3.69964571485,3.77649143435,3.8088414426,3.81839570932,56.7725144182,72.401543328,91.482485383,108.011570801,123.650469873,710.956002372,661.3312869,1035.50781599,0.0,0.0,1.48345994949,1.39754998684,1.32482004166,0.0,0.0,1.0,9.895,46.568,12.765,758557,2023178.94599,9.923005702883362,34.17947221278974,1.2970165760762882
1067.0,5.9004884243,2.70195427011,3.56934428551,3.6512785798,3.72355429778,3.76424857021,3.78031572587,62.3650573608,77.2936860107,96.2846580148,112.62085716,131.006266634,734.225708008,670.61199714,1012.2099993,0.0,0.0,1.44941997528,1.36153995991,1.29473996162,0.0,0.0,1.0,8.817,46.567,12.783,758558,2023178.94599,8.83852901186899,33.166183767513644,2.28538778063922
1222.0,6.59790639878,2.4171428617,3.3396828618,3.48596284986,3.61181713717,3.66868285278,3.6875542931,53.3832428554,69.368228772,89.145485226,105.288371638,122.932672368,633.40599714,615.189573033,953.899530204,0.0,0.0,1.44682002068,1.35800004005,1.28918004036,0.0,0.0,1.0,7.85,46.567,12.802,758559,2023178.80375,7.894372424668938,32.21786833995628,0.8511513932117342
1085.0,7.07852630615,1.90638143635,3.02936143329,3.2817757227,3.45895571178,3.53124284869,3.55263284851,44.5905004796,65.7474289429,88.8805994943,106.23528622,122.821530742,513.761003767,570.243146973,941.696407924,0.0,0.0,1.38991999626,1.28928995132,1.21891999245,0.0,0.0,1.0,7.039,46.566,12.82,758560,2023178.94599,7.064087966542541,31.267829077693516,0.4467001303460287
760.0,7.34027819634,1.76638429176,2.7742171514,3.03309285824,3.19971428526,3.2639857067,3.28990000962,45.7563426505,70.9057714826,95.2815431972,111.822285086,126.407489051,496.985281808,579.523429478,944.277347537,0.0,0.0,1.22504997253,1.14312005043,1.09082996845,0.0,0.0,1.0,6.444,46.565,12.839,758561,2023178.94599,6.40817904984057,30.307004480253326,0.2849178711680399
1191.0,6.73774747849,2.19653714108,3.00309286134,3.19608570923,3.32360284721,3.37496856335,3.39934428294,72.3791998274,102.854999608,129.201857439,144.868572004,154.964121801,718.211574009,763.467860979,1128.24932682,0.0,0.0,1.09848999977,1.03418004513,1.00452005863,0.0,0.0,1.0,6.127,46.565,12.858,758562,2023178.80375,6.155518010451649,29.48107761925982,0.34809718445848237
1543.0,5.69288830757,3.75942999027,4.00272572354,4.03983713551,4.0704671594,4.07530572501,4.08368286882,169.511857335,188.837000244,203.726285261,210.503428641,212.681489893,1200.20000349,1105.67143276,1542.63081692,0.0,0.0,1.10865998268,1.07650995255,1.06518995762,0.0,0.0,1.0,6.132,46.564,12.876,758563,2023178.94599,6.1220729310245074,28.650116659972536,1.4767875198475886
1765.0,4.73960547448,4.61960001092,4.74779713357,4.77671998474,4.82389568172,4.85558573386,4.88180713,217.732286447,229.747429042,241.090714495,247.138428676,251.938839325,1461.85714286,1300.7842906,1870.19653061,0.0,0.0,1.26683998108,1.24609994888,1.24018001556,0.0,0.0,1.0,6.459,46.564,12.895,758564,2023178.94599,6.530417919281809,27.924711988528696,2.767186239677543
1853.0,4.45128183365,4.12339283955,4.99502431704,5.15400285904,5.27363860478,5.3357614265,5.37418140621,189.476857422,219.282999634,244.201286342,259.709427072,270.796098025,1574.06000628,1447.87714565,2060.4399999,0.0,0.0,1.45713996887,1.41455996037,1.389950037,0.0,0.0,1.0,7.062,46.563,12.913,758565,2023178.80375,7.08254213554363,27.19212122260735,3.6678851322532
1944.0,4.42628793717,4.12500713769,5.03033431296,5.19189853851,5.31012284627,5.36931856903,5.40551287724,190.33500082,221.194570592,246.414569336,261.817428781,274.503226433,1601.38286482,1473.54999721,2063.84020368,0.0,0.0,1.45713996887,1.41455996037,1.389950037,0.0,0.0,1.0,7.879,46.562,12.932,758566,2023178.94599,6.520872719129229,26.469608938031865,3.81059248337381
1594.0,4.61517338753,4.02677140978,5.0438542722,5.23093996892,5.35498425269,5.40248000403,5.42900568268,180.10657251,214.338144322,241.668569441,257.077572405,269.669610949,1634.4914202,1514.35142718,2093.41346869,0.0,0.0,1.52409005165,1.4695199728,1.4353300333,0.0,0.0,1.0,8.851,46.562,12.95,758567,2023178.94599,5.3428977545603855,25.930066365792,3.029489743265626
1804.0,5.32826118469,3.94613570055,5.01300284317,5.17753858769,5.26011859562,5.26793570816,5.26439431063,178.045428606,211.283141253,236.95357251,250.59228683,262.54563505,1747.7371303,1649.60427944,2047.96142907,0.0,0.0,1.48737001419,1.4258300066,1.38932001591,0.0,0.0,1.0,9.931,46.561,12.969,758568,2023178.80375,4.157751101482835,25.32475644225622,1.6326251502180273
1183.0,6.2508395195,2.81739714624,4.45946282802,4.80025285119,4.97319430529,4.99350857433,4.9887700339,139.510857788,179.639712716,212.60800007,232.291858852,251.717036995,1502.73570033,1567.96286482,1956.82183793,0.0,0.0,1.30226004124,1.24250996113,1.20585000515,0.0,0.0,1.0,11.089,46.56,12.987,758569,2023178.94599,3.249589867607928,24.812196507803915,0.6794749859083159
773.0,7.46943907738,2.32506713219,3.77665713518,4.09640143297,4.33228717379,4.47446569983,4.53984282475,101.030571699,143.911429653,185.173714879,215.528000209,238.670167151,1195.35714286,1316.35285784,1684.98816247,0.0,0.0,1.2051500082,1.13505005836,1.09204995632,0.0,0.0,1.0,12.303,46.56,13.006,758570,2023178.80375,2.7521569740111174,24.46045764653347,0.40907100440593297
1266.0,7.26973252297,2.11544855513,3.50474001102,3.819068578,3.99756001755,4.06585996985,4.08555856609,86.7192568987,127.920571987,163.63871521,186.985571429,207.36446806,1083.55571638,1226.64427804,1591.7822456,0.0,0.0,1.10922002792,1.03524005413,0.99581801891,0.0,0.0,1.0,13.557,46.559,13.024,758571,2023178.94599,2.802790185675703,24.094448839215758,0.9046383265394401
1771.0,6.83335547447,3.28433284473,4.15893859872,4.18578286157,4.13929997589,4.10768286135,4.09559859671,146.277000453,171.009856567,187.107285174,196.700428693,210.382166633,1490.63570731,1360.88284877,1715.16857252,0.0,0.0,1.11390995979,1.04955005646,1.0164899826,0.0,0.0,1.0,14.842,46.558,13.043,758572,2023178.94599,3.518624105040628,23.79650129598858,2.3245506809977763
1587.0,6.25539689064,4.58885856836,4.69283859586,4.59678716333,4.51641427386,4.49935713167,4.49491143173,202.289140939,207.542713065,212.726430315,217.862141741,228.979738321,1739.8357108,1497.25286133,1853.12816396,0.0,0.0,1.18781995773,1.14474999905,1.12367999554,0.0,0.0,1.0,16.15,46.558,13.061,758573,2023178.80375,4.599763287969728,23.700367973521672,2.074986534663755
1701.0,6.36708645821,4.18165282763,4.67721572996,4.69794854156,4.71168142654,4.7288699721,4.73972145887,167.691570766,186.672284877,203.842858102,216.379427839,230.031833949,1708.48857771,1546.33572266,1906.81265246,0.0,0.0,1.27113997936,1.21538996696,1.18991005421,0.0,0.0,1.0,17.475,46.557,13.08,758574,2023178.94599,5.835115398565158,23.575498251071966,1.130744840460736
1229.0,6.34479670525,2.49947856491,4.37516996667,4.67586999039,4.81039000606,4.83440142942,4.83699143618,126.674285819,171.827713536,203.914427769,220.647287702,234.744486558,1590.4099993,1659.07571987,1995.50816416,0.0,0.0,1.29655003548,1.22220003605,1.18356001377,0.0,0.0,1.0,18.815,46.556,13.098,758575,2023178.94599,7.085753664707523,23.535306729274758,1.4284433784879245
901.0,6.68567352295,2.27222714536,4.3398200238,4.79732143631,5.04496574227,5.12599003047,5.12126570548,116.895427769,173.32800068,217.647716413,241.139570382,254.912654292,1532.15284947,1767.95572056,2120.17591916,0.0,0.0,1.33800005913,1.25665998459,1.20738005638,0.0,0.0,1.0,19.378,46.556,13.117,758576,2023178.80375,8.48434061831377,23.69815118387028,1.469433477336306
1314.0,6.3921831131,2.60830856432,4.51708572144,4.86320571714,5.03783139808,5.07946855724,5.05965572946,142.178142718,193.063142596,229.62171296,246.751998186,257.643100874,1754.63713728,1867.23285714,2186.09306103,0.0,0.0,1.25847005844,1.19306004047,1.16244995594,0.0,0.0,1.0,19.932,46.555,13.135,758577,2023178.94599,9.80153247790363,23.82510408149023,1.0357033903733934
1797.0,5.52942066193,4.61913713926,5.08696857607,5.11740139875,5.09853859321,5.05080283901,5.01911141115,219.569001918,235.516140939,245.165141532,248.240712333,255.600242695,2064.98999023,1855.51714007,2187.42571588,0.0,0.0,1.24949002266,1.22571003437,1.22111999989,0.0,0.0,1.0,20.569,46.554,13.154,758578,2023178.94599,11.212352574896931,24.05178417787313,2.0331104062654317
1516.0,4.70751862526,4.46422141174,5.09388568774,5.17661003224,5.23273712422,5.25974289015,5.27617715729,195.410285854,213.966429164,229.606000523,239.927142787,251.726429996,1882.10571289,1707.98428432,2198.66203982,0.0,0.0,1.39217996597,1.36921000481,1.35878002644,0.0,0.0,1.0,19.959,46.554,13.172,758579,2023178.80375,10.877562480026667,24.44643356478897,3.3429470626860867
1785.0,4.50274114609,3.05116855981,4.86223283737,5.12058428925,5.26433712178,5.33385287005,5.37511141955,147.57071392,185.057571202,211.640570365,227.386000767,241.048549336,1663.2542899,1626.63571429,2243.59652952,0.0,0.0,1.53218996525,1.47950005531,1.45288002491,0.0,0.0,1.0,19.142,46.553,13.191,758580,2023178.94599,9.570425981894573,24.8363950347935,4.747611785431135
1754.0,4.4653213501,3.19670999202,4.93992568534,5.19841860234,5.355740032,5.44092431713,5.49412712793,149.27271514,183.519715158,208.694571934,224.77457169,238.484323681,1666.9257115,1624.77143206,2309.67938895,0.0,0.0,1.58642995358,1.53842997551,1.5123000145,0.0,0.0,1.0,18.397,46.552,13.209,758581,2023178.94599,8.377648872712545,25.27365825818662,4.944864603304297
1910.0,4.40691928864,4.46713283676,5.34140430202,5.48027998653,5.60252998417,5.68614140124,5.74482999141,180.992429461,201.003856463,219.752285313,234.948859131,249.193672822,1891.22713797,1730.17571568,2439.97040856,0.0,0.0,1.63145005703,1.60292994976,1.57993996143,0.0,0.0,1.0,17.736,46.552,13.228,758582,2023178.80375,7.244924878814868,25.91278299219666,3.48172022362288
1694.0,4.40884737968,4.84703429867,5.51095430797,5.63737569584,5.75719002535,5.83653287829,5.89025000456,177.753429531,197.150285836,216.735284999,233.007143276,246.353756235,1971.83285086,1789.92428781,2521.42796028,0.0,0.0,1.74299001694,1.7031699419,1.66776001453,0.0,0.0,1.0,17.168,46.551,13.246,758583,2023178.94599,6.149488412508073,26.48226341786998,2.103129576725591
1565.0,4.71868042946,4.82302571893,5.54948000582,5.68637431104,5.79338997103,5.85294429533,5.89105714741,169.164001029,189.688857143,208.810142648,224.067714094,236.675021088,2010.57571847,1833.0657115,2488.36857053,0.0,0.0,1.83545994759,1.78594005108,1.73828995228,0.0,0.0,1.0,16.701,46.55,13.265,758584,2023178.94599,5.155509930104683,27.152987716995522,0.6997980205407963
1423.0,4.9044652462,4.54610001524,5.54265574411,5.70332143335,5.8042114617,5.85017284173,5.8773942882,166.276856306,188.483570382,207.248856062,221.25328608,234.079018789,2031.31427874,1876.03143276,2448.62203922,0.0,0.0,1.86747002602,1.81889998913,1.7690500021,0.0,0.0,1.0,16.346,46.55,13.283,758585,2023178.80375,4.562031590561503,27.930813765557648,0.22589469433299628
1291.0,4.91777424813,4.80511712928,5.6676428472,5.7792471456,5.84039855161,5.86945428979,5.89056426154,179.480000802,197.536572318,212.852285714,225.075856951,237.482818302,2155.58429827,1957.68856027,2506.73020548,0.0,0.0,1.83290994167,1.7915699482,1.74470996857,0.0,0.0,1.0,16.108,46.549,13.302,758586,2023178.94599,4.201471048042316,28.71359417547237,0.30104609531654064
1645.0,4.86590509415,5.15927426435,5.7972614609,5.86901002723,5.91991282952,5.95694853919,5.9856771666,186.148427874,201.174856062,215.907571533,228.806572231,241.714347716,2246.97000558,2013.70999442,2551.95816307,0.0,0.0,1.86807000637,1.8168900013,1.76269996166,0.0,0.0,1.0,15.995,46.548,13.32,758587,2023178.94599,4.0018015490924155,29.498923917212974,1.515870940751351
1532.0,4.77437405587,5.2480928423,5.83045143919,5.91450569602,5.9895528414,6.04366286682,6.08077574256,178.677999302,194.432715262,210.834142857,225.341857387,238.589591804,2243.96571568,2017.25572405,2557.68550921,0.0,0.0,1.9579000473,1.89792001247,1.83835995197,0.0,0.0,1.0,16.007,46.547,13.339,758588,2023178.80375,4.1885492365922605,30.37954970763318,2.7081697089986076
1600.0,4.71878676414,4.82746997718,5.74768002897,5.88491572394,5.98285860382,6.04155855992,6.08139569608,162.656999076,182.01042838,199.872284668,214.518713832,226.735144217,2149.56141881,1968.77143066,2502.03959204,0.0,0.0,2.04378008842,1.975020051,1.90868997574,0.0,0.0,1.0,16.145,46.547,13.357,758589,2023178.94599,4.526192826432539,31.329962313804018,4.033809260524351
1182.0,4.74582986832,3.8655114226,5.49923288568,5.71125000416,5.82273857193,5.87744716396,5.91362145756,139.507428319,162.859714948,180.861284807,194.63957101,205.222612439,1925.13143485,1816.1142892,2402.20306152,0.0,0.0,2.08688998222,2.00664997101,1.93108999729,0.0,0.0,1.0,16.405,46.546,13.376,758590,2023178.80375,4.921750673457186,32.290288530625055,4.526062638960745
1468.0,5.01437740326,3.10669429342,5.17606427758,5.48938285771,5.63752713183,5.70344144272,5.74541717667,117.45611465,145.804857649,166.151429653,180.548999704,190.842060253,1659.4099993,1640.05857143,2265.46734803,0.0,0.0,1.9752099514,1.86787998676,1.78570997715,0.0,0.0,1.0,15.9,46.545,13.394,758591,2023178.94599,5.33054406597816,33.230359968827244,4.478716457308136
1088.0,5.4044356823,2.24206713242,4.5189371291,4.94951715097,5.16947854911,5.27880855164,5.34458002936,84.643686234,117.200142072,142.241428135,159.527142787,174.161164723,1199.11429269,1290.0242885,1891.02755222,0.0,0.0,1.88745999336,1.80123996735,1.72869002819,0.0,0.0,1.0,14.546,46.545,13.413,758592,2023178.94599,5.28218410347265,34.3318515992727,4.484587693720524
1434.0,5.45650892258,2.58515858708,4.5949357057,4.94887286543,5.14352568815,5.254038572,5.32416570038,90.5468569685,120.080000419,143.698000174,160.813285854,176.270242987,1258.1685791,1293.43429339,1883.6577558,0.0,0.0,1.87881994247,1.77742004395,1.70126998425,0.0,0.0,1.0,13.208,46.544,13.431,758593,2023178.80375,4.830610888805738,35.329828677857286,3.139465155389067
1702.0,5.49715595246,3.37599715173,4.81367289056,5.06045140071,5.22277717368,5.3312814502,5.40830145096,103.580999738,128.036284982,149.568143258,166.567714024,181.354165143,1415.10857282,1375.26572126,1944.19632563,0.0,0.0,1.84932994843,1.76066994667,1.69064998627,0.0,0.0,1.0,11.889,46.543,13.45,758594,2023178.94599,4.5426736824973455,36.41495642112679,1.7919851971882381
1433.0,5.34897284508,2.91175571236,4.66872569454,4.97421857609,5.17612999002,5.302388604,5.38577143045,93.9093999738,121.873143363,145.637285366,163.073285313,177.653591772,1335.19285366,1371.6514216,1939.08489896,0.0,0.0,1.83393001556,1.71879994869,1.6435199976,0.0,0.0,1.0,10.596,46.542,13.468,758595,2023178.94599,4.690246729743219,37.463598464194604,0.4886292902298257
1538.0,5.44418911934,2.99059714662,4.75340428613,5.03457427536,5.22503572752,5.34806856774,5.43048287883,98.250542395,124.516857945,146.901857404,163.631427769,178.334936832,1413.0942906,1432.44429269,1992.257756,0.0,0.0,1.84864997864,1.74156999588,1.67034995556,0.0,0.0,1.0,9.341,46.542,13.487,758596,2023178.80375,4.759619688895528,38.660345270497544,0.9260785816396884
1638.0,5.71820907593,4.05974144383,5.05340998226,5.22900287168,5.37479859955,5.48148002816,5.55598857762,117.635856201,138.270428153,157.74885716,173.143142247,187.060837544,1659.20000349,1596.19714355,2096.75591787,0.0,0.0,1.8464499712,1.76480996609,1.702450037,0.0,0.0,1.0,8.142,46.541,13.505,758597,2023178.94599,4.318184879117331,39.74947955726433,2.012972391992676
1498.0,5.88078551293,3.74323856864,4.89269288877,5.11285282392,5.27450141765,5.3827999736,5.45696286096,109.78600041,132.880570975,152.760428205,167.319713205,180.039490476,1577.35285296,1572.30856864,2029.18040757,0.0,0.0,1.83875000477,1.75243997574,1.69273996353,0.0,0.0,1.0,7.026,46.54,13.524,758598,2023178.94599,3.871740466532246,40.9167449089236,3.3884027801111127
1125.0,5.67405514718,3.34636000747,4.78563284491,5.02502572915,5.183767157,5.28184715777,5.34732857888,104.35042865,127.537000192,146.403857945,159.257427944,170.89032543,1522.56856864,1540.34428223,1959.72571429,0.0,0.0,1.84151005745,1.76139998436,1.70656001568,0.0,0.0,1.0,6.041,46.54,13.542,758599,2023178.80375,3.8096783384023065,42.082760582233064,3.2607921055139935
1453.0,5.61428575516,3.75460856383,4.89613572366,5.08247998252,5.21184140749,5.28954859065,5.34414568192,114.58714359,134.413999407,150.383142613,161.169713327,171.797162261,1638.14714704,1590.72285784,1954.0622456,0.0,0.0,1.83659994602,1.77298998833,1.72640001774,0.0,0.0,1.0,5.259,46.539,13.561,758600,2023178.94599,3.9817643554738718,43.26894740407666,3.4500399555711447
1366.0,6.08150081635,4.03188141772,4.83246999161,4.97954143162,5.08926000953,5.15022711086,5.19508999832,115.077713989,132.460714652,146.575857753,155.55100075,160.272571882,1644.0857108,1574.8557094,1906.19122529,0.0,0.0,1.77360999584,1.7196199894,1.68143999577,0.0,0.0,1.0,4.783,46.538,13.579,758601,2023178.94599,3.836161643740361,44.40528491683018,2.940969606970999
1606.0,6.7749391079,3.78230286349,4.45765570415,4.6029285924,4.70722710981,4.76484143651,4.80829143123,105.16477138,122.557142735,136.01900007,143.597856916,148.604672789,1505.80714634,1477.26571708,1722.55591946,0.0,0.0,1.56398999691,1.52249002457,1.49834001064,0.0,0.0,1.0,4.705,46.537,13.598,758602,2023178.80375,2.597017179665047,45.623051137310895,1.9268134374586905
1391.0,7.26392416954,3.17656857777,3.91744998986,4.08885716383,4.21192710981,4.28803000793,4.34552857409,86.5551713797,105.547999878,120.307571498,128.503571202,135.728427892,1253.80714634,1301.60285993,1505.67428681,0.0,0.0,1.33338999748,1.28903996944,1.27190995216,0.0,0.0,1.0,5.044,46.537,13.616,758603,2023178.94599,1.842021100766719,46.839707862589115,1.3224834741218885
1073.0,7.84571247101,2.17510142588,3.44238429644,3.70368143703,3.86032716764,3.94462003233,4.00764859656,66.4437573242,88.6788566459,105.348857683,114.696427665,124.376795626,976.22000558,1108.52428781,1326.52510144,0.0,0.0,1.28368997574,1.23874998093,1.21114003658,0.0,0.0,1.0,5.727,46.536,13.635,758604,2023178.94599,1.0140454939463242,48.082817781688675,0.29210905554665084
1334.0,5.59441142082,2.07051143671,3.00988999771,3.25066715683,3.42658857755,3.51699857334,3.5625671583,37.7005716134,59.3942714303,84.5517430751,104.550913989,122.842224393,455.981715611,538.218572196,940.544163365,0.0,0.0,1.44429004192,1.30613994598,1.21601998806,0.0,0.0,1.0,11.894,46.581,12.747,759405,2023178.94599,11.918428569719199,36.18219239803151,0.5745143957766946
1010.0,6.22253851891,1.93521857341,2.91642714658,3.14940999675,3.32245858643,3.42799999472,3.47817285178,36.202800252,55.8375858712,79.0551995553,99.2910004447,117.480305151,424.76599993,498.395141462,877.485550403,0.0,0.0,1.42833995819,1.30664002895,1.21814000607,0.0,0.0,1.0,10.828,46.581,12.766,759406,2023179.08822,10.868990441990118,35.19986980330028,0.4248014806536216
1067.0,6.37999062538,1.88889856224,2.98313427697,3.24672143273,3.44398855774,3.56071284948,3.61588286257,41.9860575335,63.1710566929,87.2213998082,107.575427961,126.208266958,483.420427595,549.136712472,908.28597998,0.0,0.0,1.41322994232,1.31040000916,1.23529005051,0.0,0.0,1.0,9.853,46.58,12.784,759407,2023179.08822,9.883349614038636,34.215235679093716,0.9893006255092412
1139.0,6.70080475807,1.89666141408,2.9675828733,3.2956128503,3.53144143812,3.63301856296,3.67250999579,42.2327426897,67.6090142683,95.816114617,116.429142247,133.361735212,488.077715193,595.136999651,1002.41573461,0.0,0.0,1.3809800148,1.27572000027,1.20680999756,0.0,0.0,1.0,8.998,46.579,12.803,759408,2023178.94599,8.965618278470425,33.212317436402365,0.5657393893147693
1093.0,6.76648263931,2.06948143628,3.20762856529,3.47977428749,3.64283999759,3.69088141522,3.70003001636,62.6958143685,96.1444710153,128.084142639,147.607285958,159.787123906,717.824567522,820.854141881,1221.1902853,0.0,0.0,1.22924995422,1.13958001137,1.08513998985,0.0,0.0,1.0,8.3,46.579,12.821,759409,2023179.08822,8.341454759581863,32.38026044235491,0.6124580618526818
1365.0,6.55044775009,1.88951428259,3.10826570978,3.38492427132,3.54252855751,3.59961856648,3.62833143109,71.7666998675,111.129570993,145.124856184,165.592857195,178.022875899,789.727713449,906.203853585,1331.26063322,0.0,0.0,1.11996996403,1.04074001312,0.99907797575,0.0,0.0,1.0,7.801,46.578,12.84,759410,2023179.08823,7.7876341509884135,31.45190947902413,0.4961902097134872
1578.0,5.538966465,2.43970998586,3.58865001149,3.79251428661,3.90984429994,3.95822713444,3.99042427292,112.079999651,154.15228493,186.759999686,204.82614338,214.81726414,1058.1975708,1089.27014369,1582.17081553,0.0,0.0,1.11030995846,1.04435002804,1.01491999626,0.0,0.0,1.0,7.542,46.578,12.858,759411,2023178.94599,7.5991277992927255,30.700941157308776,1.1853762883627028
1804.0,4.44914619923,4.44562426771,4.54614429393,4.57701857627,4.62497428613,4.66635286261,4.70240000054,213.073713292,229.006856463,242.658858224,250.109573591,255.946103077,1470.19142369,1335.60284947,1900.18795898,0.0,0.0,1.19578003883,1.17084002495,1.16566002369,0.0,0.0,1.0,7.546,46.577,12.877,759412,2023179.08822,7.561731819829833,29.860589380453526,1.8017624927997375
1895.0,3.70000164509,4.79507717401,5.11278999178,5.18231570175,5.26188859,5.32356857692,5.36744429733,228.216859096,242.042571498,255.117714948,263.668998012,272.872304568,1647.1599993,1461.93286133,2130.07408064,0.0,0.0,1.37461996078,1.36058998108,1.35871005058,0.0,0.0,1.0,7.814,46.576,12.895,759413,2023179.08822,7.780113935720398,29.105172305403777,2.7693441061116824
1765.0,3.83980636597,3.56911572508,5.01547139866,5.24852426272,5.40299141547,5.48764001114,5.54145854723,169.512857056,205.343285749,232.444142787,249.413143276,265.847939423,1585.00999233,1476.38714076,2205.77285774,0.0,0.0,1.51460003853,1.45841002464,1.43341994286,0.0,0.0,1.0,8.32,46.576,12.914,759414,2023178.94599,8.365401272588478,28.465678565669773,4.014046355362651
1389.0,3.72281723023,3.55121859602,5.02284568532,5.25986283726,5.41421425483,5.49687716433,5.54893426396,167.715999494,204.283427699,231.652856864,248.601855259,264.227983543,1590.73857771,1496.22428153,2206.80265286,0.0,0.0,1.51460003853,1.45841002464,1.43341994286,0.0,0.0,1.0,9.024,46.575,12.933,759415,2023179.08823,7.260537484462218,27.763430892369968,4.8125020750592915
1499.0,4.49255352021,2.64869860535,4.51810714822,4.86085997415,5.06956716278,5.15142003381,5.19636143023,129.556999512,169.268571097,199.642001569,217.077714669,235.348979268,1324.72000558,1331.43571429,1883.18428631,0.0,0.0,1.51936995983,1.46256995201,1.43138003349,0.0,0.0,1.0,9.883,46.574,12.951,759416,2023179.08822,6.1606629671352735,27.14913120420654,3.557196292624408
1264.0,5.01589827538,2.6459114215,4.61110854503,4.92405857511,5.09019571239,5.15308430407,5.18025140281,135.017572266,175.021142718,204.345143834,221.674999686,238.590711695,1467.43572126,1477.96285645,1927.33612325,0.0,0.0,1.51393997669,1.44697999954,1.40667998791,0.0,0.0,1.0,10.862,46.574,12.97,759417,2023178.94599,5.253383859333066,26.676369892660666,2.289183030159596
1083.0,5.89723806381,2.31019000671,4.32910714081,4.73422284071,4.95172714951,5.02822287851,5.04552570855,124.667856079,174.457856655,211.084856027,231.252287842,248.072856754,1438.22000558,1574.88857143,1986.42714266,0.0,0.0,1.38240003586,1.31306004524,1.27406001091,0.0,0.0,1.0,11.93,46.573,12.988,759418,2023179.08822,4.529283200014038,26.188215112592125,1.1291682540783454
982.0,6.7119656086,2.11212142909,3.82734428676,4.26669573835,4.56491711953,4.7065028387,4.74975573002,99.6069713588,150.716143032,197.441142038,227.308716064,247.551673081,1131.8442906,1337.77285924,1797.57428492,0.0,0.0,1.2671200037,1.18631005287,1.13762998581,0.0,0.0,1.0,13.066,46.572,13.007,759419,2023178.94599,4.071582083138358,25.75057108947198,0.19230892536211366
1386.0,6.328860569,2.4885714361,4.24230712328,4.53448856504,4.63137713427,4.61872427503,4.59022858026,135.427856341,184.903000715,216.91699986,231.728144427,245.43855128,1568.17857143,1649.3757115,1970.07897959,0.0,0.0,1.1627099514,1.09123003483,1.05750000477,0.0,0.0,1.0,14.253,46.572,13.025,759420,2023179.08822,4.203155017697222,25.51151709159168,1.254392839070454
1897.0,5.60461907387,4.73632141142,5.02481997655,4.95825140431,4.87289999191,4.82782572253,4.80351428428,223.025999198,229.392999233,232.699573486,236.499426897,247.261186912,1955.33000837,1678.90856445,2032.93571458,0.0,0.0,1.24151003361,1.21422994137,1.20313000679,0.0,0.0,1.0,15.48,46.571,13.044,759421,2023179.08823,4.700590718000896,25.228406045698794,2.1285800252124467
1504.0,5.03794198037,4.82708285697,5.26034998507,5.25834856369,5.24228715496,5.24048859462,5.23468716723,211.367284215,221.213429339,230.223998465,238.560287842,251.42281516,1905.09570312,1655.82143485,2117.31408044,0.0,0.0,1.43002998829,1.39646995068,1.37488996983,0.0,0.0,1.0,16.738,46.57,13.062,759422,2023178.94599,5.497300239761554,25.030869745316824,3.056776312024132
1412.0,4.87389879227,3.88302427351,5.15203855497,5.27847854161,5.31408855336,5.31148429727,5.30502716313,170.668856742,199.703856812,219.18685505,231.118572091,244.270389116,1874.2457101,1721.9757108,2135.19265286,0.0,0.0,1.53290998936,1.46361994743,1.42411994934,0.0,0.0,1.0,18.02,46.57,13.081,759423,2023179.08822,6.6242685201903635,25.022402755738575,2.538387153569122
1215.0,5.51570038796,2.56426998965,4.86337999734,5.21208287872,5.33245857457,5.32795717139,5.30996139845,148.29871364,196.484284912,224.12399864,235.340142892,245.476242955,1818.40427944,1882.42715123,2233.27203962,0.0,0.0,1.45000994205,1.37541997433,1.33970999718,0.0,0.0,1.0,19.322,46.569,13.099,759424,2023179.08822,7.7415993283686335,24.98237935378142,2.6640888468271573
